Name,Speaker,Display,Japanese,Translation,KR
c5171.nss,Susuki Shinichi,,「……なんで？」,"""...Why not?""","""...어째서?"""
c5171.nss,Mukou Aoi,,「ひみつは、ひみつなの」,"""Because it's a secret.""","""비밀은 비밀인 거야."""
c5171.nss,,,　そう言うアオイの言葉は、どことなく弾んで聞こえる。,Her voice sounds oddly firm.,아오이의 목소리는 왠지 모르게 들떠있는 것 같다.
c5171.nss,,,　――気になる。,...Now I'm curious.,궁금한데...
c5171.nss,,,　けど、ま、無理矢理聞き出す必要もない……か。,But I guess I can't really force her to tell me...,그렇다고 억지로 알아낼 것까진 없나...
c5171.nss,Susuki Shinichi,,「じゃ、帰るか」,"""Alright then, let's head home!""","""그럼 돌아갈까?"""
c5171.nss,Mukou Aoi,,「うん」,"""Okay!""","""응!"""
c5171.nss,,,　俺はアオイを先導するように、商店街を進んだ。,I lead Aoi back through the shopping district.,나는 아오이 앞에 서서 상점가를 빠져나왔다.
c5172.nss,,,,,
c5172.nss,,,　人通りの多い商店街を抜け、歩く速度は自然と遅くなる。,"Once we make our way past all the busy streets, our pace slows.","사람이 많은 상점가를 빠져나와, 걷는 속도는 자연스레 느려졌다."
c5172.nss,Mukou Aoi,,「るる……るる……る……るるる……」,"""Boop boop... boop boop... boop... boop boop boop...""","""루루... 루... 루루루..."""
c5172.nss,Susuki Shinichi,,「珍しいな」,"""That's different.""","""신기하네."""
c5172.nss,Mukou Aoi,,「るる？　なにが？」,"""Boop boop? What's different?""","""루루? 뭐가?"""
c5172.nss,,,　不思議な顔で聞き返すアオイ。,Aoi tilts her head at me.,아오이는 이상하다는 듯 되물었다.
c5172.nss,,,　自分の鼻歌に気付いていなかったようだ。,Apparently she didn't realize she'd been humming.,자신이 콧노래 부르고 있는 걸 깨닫지 못한 것 같다.
c5172.nss,Susuki Shinichi,,「いや、なんでもない」,"""Oh, nothing.""","""아니, 아무것도 아냐."""
c5172.nss,Mukou Aoi,,「なんでもない？」,"""Nothing?!""","""아무것도 아냐?"""
c5172.nss,Mukou Aoi,,「きになるの」,"""Aoi wants to know!""","""신경 쓰여!"""
c5172.nss,Susuki Shinichi,,「気にしなくて大丈夫」,"""It's fine. Don't worry about it.""","""신경 안 써도 돼."""
c5172.nss,Mukou Aoi,,「だいじょうぶじゃないの」,"""It's not fine!""","""괜찮지 않은 거야!"""
c5172.nss,Susuki Shinichi,,「そんな、深刻になることじゃ――」,"""It's nothing serious!""","""진짜 아무것도 아니야!"""
c5172.nss,Mukou Aoi,,「るるる……」,"""Boop boop boop...""","""루루루..."""
c5172.nss,,,　どことなく不満げなアオイ。,She looks rather disgruntled.,어딘지 모르게 불만스러운 표정의 아오이.
c5172.nss,,,　コロコロと表情が変わる様子が、微笑ましい。,"Man, her expressions are all so vibrant and cute...",툴툴거리는 그 모습에 저절로 미소가 지어진다.
c5172.nss,Mukou Aoi,,「なんでわらうの？」,"""What are you grinning at?""","""왜 웃어?"""
c5172.nss,Susuki Shinichi,,「あ、うん、いや、ごめん！」,"""Huh? Oh, nothing. Sorry!""","""어? 아니 그게... 미안!"""
c5172.nss,Mukou Aoi,,「……さっきから、シンイチ、へんなの」,"""...You're acting weird today, Shinichi.""","""...아까부터 신이치 이상한 거야."""
c5172.nss,Susuki Shinichi,,「いや、アオイはずいぶん、自然になったなって」,"""I was just thinking... You've gotten a lot more normal lately.""","""아니, 아오이도 꽤 자연스러워졌구나 싶어서."""
c5172.nss,Mukou Aoi,,「しぜん……？」,"""Normal...?""","""자연...?"""
c5172.nss,Susuki Shinichi,,"「嫌なことがあったら膨れてみたり。
　上機嫌になったら鼻歌歌ったり」","""Oh, you know. You get mad when something upsets you...
You hum when you're happy... Stuff like that.""","
""싫은 일이 있으면 뾰로통해지거나, 신이 나면 콧노래 부르거나."""
c5172.nss,Mukou Aoi,,「はなうた……？」,"""Hum...?""","""콧노래...?"""
c5172.nss,Susuki Shinichi,,"「そう。鼻歌。
　自分で気付いてなかっただろ」","""Yeah, you were humming just now.
You didn't even realize it, did you?""","
""응, 콧노래. 스스로도 깨닫지 못 했지?"""
c5172.nss,Mukou Aoi,,「るる……！」,"""Boop boop...!""","""루루...!"""
c5172.nss,,,　すると突然、アオイの表情がほんのり赤く染まる。,"Suddenly, Aoi flushes pink.",그러자 갑자기 아오이의 얼굴이 붉게 물들었다.
c5172.nss,Mukou Aoi,,「あ、アオイははなうたなんて――」,"""A-Aoi wasn't humming...!""","""아, 아오이는 콧노래 같은 거...!"""
c5172.nss,Susuki Shinichi,,「歌ってた」,"""Yes you were.""","""불렀어."""
c5172.nss,Mukou Aoi,,「るる……！」,"""Boop boop...!""","""루루...!"""
c5172.nss,,,　さらに言葉に詰まるアオイ。,She struggles to think of a counterargument.,말문이 막혀버린 아오이.
c5172.nss,Mukou Aoi,,「あ、アオイ……」,"""Is... Is Aoi...""","""아, 아오이..."""
c5172.nss,Mukou Aoi,,「どんどん、バグってきてるの？」,"""...getting more glitchy?""","""점점 버그 심해지고 있어?"""
c5172.nss,Susuki Shinichi,,「悪いことじゃないと思うけど」,"""Eh, I don't think it's a bad thing.""","""나쁜 게 아닌 것 같은데."""
c5172.nss,Susuki Shinichi,,「そっちの方がむしろ普通だし」,"""If anything, it's normal.""","""오히려 이쪽이 평범한 거지."""
c5172.nss,Mukou Aoi,,「ふつう……？」,"""It is...?""","""평범...?"""
c5172.nss,Susuki Shinichi,,「それに……ほら」,"""Besides... y'know...""","""그건 말이지..."""
c5172.nss,Susuki Shinichi,,「言っただろ、屋上で」,"""We had that whole conversation on the roof that night.""","""옥상에서 그랬잖아."""
c5172.nss,Susuki Shinichi,,「どんどん、バグっていいって」,"""You're allowed to get as glitchy as you want.""","""버그 걸려도 괜찮다고."""
c5172.nss,Mukou Aoi,,「シンイチも、バグったの？」,"""Are you glitching out too?""","""신이치도 버그 걸렸어?"""
c5172.nss,Susuki Shinichi,,「は？　いや――」,"""What? No—""","""뭐...?"""
c5172.nss,Mukou Aoi,,「だって、シンイチ、ほっぺたあかいの」,"""But Shinichi... you're blushing.""","""하지만 신이치, 뺨 빨개."""
c5172.nss,Mukou Aoi,,「バグなの！」,"""It's a glitch!""","""버그인 거야!"""
c5172.nss,Susuki Shinichi,,「わ、わるかったな！」,"""M-Mind your own business!""","""미, 미안하게 됐네!"""
c5172.nss,,,　微笑むアオイに、こちらもつられて笑いながら――,"Aoi smiles, and I can't help but smile too.",활짝 웃는 아오이를 보며 나도 미소 지었다.
c5172.nss,Susuki Shinichi,,「行こうか」,"""Let's go.""","""가자."""
c5172.nss,Mukou Aoi,,「シンイチ……」,"""Shinichi...""","""신이치..."""
c5172.nss,Susuki Shinichi,,「ん？」,"""Hm?""","""응?"""
c5172.nss,Mukou Aoi,,「あの……ね」,"""Umm...""","""저기..."""
c5172.nss,,,　アオイがそっと、出した手のひら。,She quietly extends a hand.,아오이가 슬쩍 손을 내밀었다.
c5172.nss,,,　考えるよりも先に手が伸びて、指が絡んでいた。,"Without even pausing to think, I reach out and link my fingers with hers.",나도 모르게 손이 나가 깍지를 꼈다.
c5172.nss,,,　周囲にどう見られようが、構わない。,Forget it. I don't care how the world sees us.,주변에서 어떻게 보든 상관없다.
c5172.nss,,,　どうも俺は、アオイに影響されて、本格的にバグってきているようだった。,Maybe Aoi's glitches have spread to me after all.,아무래도 나는 아오이 때문에 제대로 버그 걸린 것 같다.
c5173.nss,,,,,
c5173.nss,,,　時計の針は、既に１０時近い。,It's nearly ten o'clock.,시곗바늘은 이미 10시에 가깝다.
c5173.nss,,,　普段なら、もう眠る準備ができていてもおかしくない時間なのだが……,"Normally I'd be getting ready for bed right about now, but...",평소라면 이미 잘 준비를 해도 이상하지 않을 시간인데...
c5173.nss,Susuki Shinichi,,「エル」,"""Hey, Eru.""","""에루."""
c5173.nss,Susuki Shinichi,,「腹、減ったな」,"""I know, buddy. I'm hungry too.""","""배고프지?"""
c5173.nss,,,　アオイが買ってきた猫の飼い方指南本は、既に２回読み返している。,"At this point, I've already read Aoi's ""Cat Owner's Manual"" cover to cover. Twice.",아오이가 사온 '고양이 기르는 법'은 벌써 2번이나 읽었다.
c5173.nss,,,　俺たちは手持ち無沙汰に、彼女の声を待つ――,"Bored, Eru and I sit around, waiting for her.",우리는 따분하게 아오이의 목소리를 기다렸다.
c5173.nss,,,　本日１３回目の、階段を駆け上がる音がする。,"Then, for the thirteenth time today, I hear her dash up the stairs.",오늘의 13번째 계단 올라오는 소리가 들린다.
c5173.nss,Mukou Aoi,,「シンイチ？」,"""Shinichi?""","""신이치?"""
c5173.nss,,,　扉１枚を隔てて訊ねる声。,She calls to me from the other side of the door.,문 너머로 목소리가 들려온다.
c5173.nss,Mukou Aoi,,"「フルい、ツキ、キ、アカ？　マタ？
　って、なんてよむの？」","""What's this word mean? C-U-M-I-N?""","
""낡은, 달, 나무, 빨강, 다음?은 뭐라고 읽어?"""
c5173.nss,Susuki Shinichi,,"「……あのさ。
　その本、俺が代わりに読んで――」","""...Look, maybe I should just read the cookbook for you—""","
""...있잖아, 그 책 내가 대신 읽어줄..."""
c5173.nss,Mukou Aoi,,「ちがうの」,"""No!""","""아니야!"""
c5173.nss,Mukou Aoi,,"「ホンをよんでるわけではないの！
　カンジテストなの！」","""Aoi's not reading a cookbook!
It's for the vocabulary test!""","
""책 읽는 게 아니야! 한자 테스트인 거야!"""
c5173.nss,Susuki Shinichi,,「……はいはい」,"""...Riiight.""","""...네네."""
c5173.nss,,,　俺の口から、大きな嘆息が漏れる。,I heave a sigh.,나는 크게 한숨을 내쉬었다.
c5173.nss,,,　恐らくアオイが書店で買ってきたのは、料理本だ。,She's gotta be reading that cookbook she bought from the bookstore.,아마 아오이가 서점에선 산 것은 요리책이다.
c5173.nss,,,　しかも多分、ごく初心者向けの。,"It's a really basic, beginner-level book, too...",그것도 아마 왕초보 용으로.
c5173.nss,,,　そんなに漢字が読めなくて、よく学校の授業についてこられたもんだ、と不安にならなくもないが……,I have no idea how she keeps up in class when she's this illiterate...,그렇게나 한자를 못 읽는데 잘도 학교 수업을 따라왔네...
c5173.nss,,,　とにかく彼女は、カンニングしていることがバレないまま、俺に料理を作ろうとしているらしい。,But she's clearly trying to cook for me... while simultaneously trying to hide the fact that she can't read...,어쨌든 아오이는 책 보는 걸 들키지 않고 내게 요리를 만들어 주려 하고 있는 것 같다.
c5173.nss,Mukou Aoi,,「シンイチ？」,"""Shinichi?""","""신이치?"""
c5173.nss,Susuki Shinichi,,「ああ、答えは多分『胡椒』な」,"""The word you're looking for is 'cumin'. It's a spice.""","""아마도 그건 '후추'야."""
c5173.nss,Mukou Aoi,,「るる……わかったの」,"""Boop boop... Got it.""","""루루... 알겠어."""
c5173.nss,Mukou Aoi,,"「コショウを、ショウショウ！
　オショウユ、イッパイ！」","""One teaspoon of cumin...
And one tableful of olive oil!""","
""후추, 약간! 간장, 한 병!"""
c5173.nss,Susuki Shinichi,,「違う違う！　１杯！」,"""TableSPOON! Always read the recipe carefully!""","""그게 아니고, 한 큰술!"""
c5173.nss,,,　俺はイントネーションを慌てて訂正。,I quickly correct her.,나는 황급히 단어를 정정했다.
c5173.nss,,,　ようやく味付けまで漕ぎ着けたっていうのに、ここで台無しにされてはたまらない。,"No way am I going to let her make such a basic mistake... Not if I can help it, anyway...","겨우 양념까지 끝났는데, 여기서 망치면 못 참을 것 같았다."
c5173.nss,,,　俺の推測では、既に「ハンバーグ」「カレー」「お好み焼き」と、何度か調理が失敗しているはず……,"As far as I can tell, she's already tried her hand at hamburg steaks, curry, and okonomiyaki, only for each attempt to end in miserable failure.","내 추측으로는 이미 '햄버그', '카레', '오코노미야끼' 같은 요리를 몇 번이고 실패했을 것이다."
c5173.nss,Susuki Shinichi,,"「いいか、今度は焦がすなよ！
　火をかけたら絶対目を離すなよ！」","""Don't burn it this time, you hear me?!
Once you turn the burner on, don't you DARE leave the room!""","
""이번에는 태우면 안 돼! 불이 켜지면 절대 눈을 떼지 마!"""
c5173.nss,Mukou Aoi,,「わかったの。こんどはぜったい、めを――」,"""Okay. This time, Aoi won't leave the...""","""알겠어. 이번에는 절대 눈을..."""
c5173.nss,Mukou Aoi,,「めを――」,"""Leave the...""","""눈을..."""
c5173.nss,Mukou Aoi,,「あ！！」,"""AAHHH!!!""","""아!!"""
c5173.nss,,,　扉の側で、エルが警戒音を立てる。,Eru sits by the door and growls.,에루가 문을 향해 으르렁댄다.
c5173.nss,,,　遅れて漂う、焦げ臭い香り。,"Moments later, I catch a whiff of... something burnt.",뒤늦게 풍겨오는 탄 냄새.
c5173.nss,Mukou Aoi,,「あ――――！！」,"""AAAAAAAAHHHHHH!!!""","""아아아!!!"""
